Population,Field_Year,Generation,Block,Transect,Sequence,Left_Or_Right,Donor,Recipient,Plant_ID,Total_Closed_Fruits,Total_Fruits,Tot_Seed_Num_ClosedFt,Mean_Ind_Seed_Mass_mg,Mean_Seeds_per_Fruit,Lifetime_Fecundity,Stem_Biomass,Corolla_Diameter,Corolla_Area,Leaf_Area_mm2,FFD,LFD,fl_duration
Blue Oak,2022,G1,2,7,230,NA,BO_162,BO_164,6,1,1,1,3.73,1,1,5.24,NA,NA,33.858,3/25/22,4/28/22,34
Blue Oak,2022,G1,2,7,231,NA,BO_168,BO_155,8,3,3,13,3.363333333,4.333333333,13,47.89,23.287,315.428,NA,4/1/22,5/25/22,54
Blue Oak,2022,G1,2,7,232,NA,BO_058,BO_123,1,1,1,3,3.356666667,3,3,111.12,27.708,438.406,58.799,4/1/22,5/12/22,41
Blue Oak,2022,G1,2,8,233,NA,BO_143,BO_152,6,1,2,2,10.995,2,4,NA,26.308,418.663,38.451,3/25/22,5/25/22,61
Blue Oak,2022,G1,2,8,234,NA,BO_032,BO_088,1,2,3,7,3.144285714,3.5,10.5,NA,24.12,366.037,30.162,3/25/22,5/25/22,61
Blue Oak,2022,G1,2,8,235,NA,BO_173,BO_054,8,0,0,0,NA,0,0,13.15,28.315,470.325,18.543,3/25/22,4/8/22,14
Blue Oak,2022,G1,2,8,236,NA,BO_183,BO_116,5,1,3,0,NA,0,0,NA,NA,NA,NA,3/17/22,4/1/22,15
Blue Oak,2022,G1,2,8,237,NA,BO_151,BO_148,8,0,5,0,NA,0,0,24.65,28.879,447.307,34.745,3/25/22,4/1/22,7
Blue Oak,2022,G1,2,8,238,NA,BO_168,BO_180,4,1,2,0,NA,0,0,6.16,NA,NA,19.341,3/17/22,3/25/22,8
Blue Oak,2022,G1,2,8,239,NA,BO_198,BO_100,2,2,4,1,2.04,0.5,2,53.65,26.571,381.094,22.08,3/25/22,4/21/22,27
Blue Oak,2022,G1,2,8,240,NA,BO_194,BO_037,6,0,7,0,NA,0,0,NA,19.801,227.839,30.166,3/25/22,4/13/22,19
Blue Oak,2022,G1,2,8,241,NA,BO_199,BO_018,6,0,0,0,NA,0,0,4.3,NA,NA,NA,4/1/22,4/1/22,0
Blue Oak,2022,G1,2,8,242,NA,BO_070,BO_184,1,1,1,1,9.83,1,1,NA,NA,NA,14.3756,3/25/22,3/25/22,0
Blue Oak,2022,G1,2,8,243,NA,BO_005,BO_019,3,1,1,0,NA,0,0,11.53,19.551,216.172,16.96,3/17/22,4/8/22,22
Blue Oak,2022,G1,2,8,244,NA,BO_070,BO_066,6,0,0,0,NA,0,0,NA,NA,NA,8.621,3/25/22,3/25/22,0
Blue Oak,2022,G1,2,8,245,NA,BO_033,BO_143,3,1,1,0,NA,0,0,NA,16.54,174.549,NA,3/25/22,4/8/22,14
Blue Oak,2022,G1,2,8,246,NA,BO_163,BO_034,4,1,1,7,3.1,7,7,12.43,NA,NA,33.659,3/11/22,4/13/22,33
Blue Oak,2022,G1,2,8,247,NA,BO_168,BO_175,2,0,1,0,NA,0,0,NA,31.418,592.123,82.761,3/17/22,5/25/22,69
Blue Oak,2022,G1,2,8,248,NA,BO_096,BO_134,7,1,6,1,2.21,1,6,33.25,NA,NA,21.31,3/25/22,4/8/22,14
Blue Oak,2022,G1,2,8,249,NA,BO_173,BO_091,2,9,14,11,3.425535714,1.222222222,17.11111111,38.23,NA,NA,41.01,3/17/22,4/21/22,35
Blue Oak,2022,G1,2,8,249,NA,BO_173,BO_091,2,9,14,11,3.425535714,1.222222222,17.11111111,38.23,NA,NA,41.01,3/17/22,4/21/22,35
Blue Oak,2022,G1,2,8,250,NA,BO_001,BO_048,1,1,1,1,2.7,1,1,37.86,19.228,218.818,71.503,3/25/22,5/25/22,61
Blue Oak,2022,G1,2,8,251,NA,BO_189,BO_126,4,5,8,3,2.535,0.6,4.8,14.91,NA,NA,46.62,4/13/22,4/28/22,15
Blue Oak,2022,G1,2,8,252,NA,BO_192,BO_021,6,4,10,12,5.025,3,30,NA,NA,NA,36.877,3/25/22,5/12/22,48
Blue Oak,2022,G1,2,8,253,NA,BO_029,BO_190,3,0,6,0,NA,0,0,24.49,NA,NA,20.139,3/25/22,5/5/22,41
Blue Oak,2022,G1,2,8,254,NA,BO_188,BO_154,6,0,1,0,NA,0,0,3.23,NA,NA,42.968,3/25/22,3/25/22,0
Blue Oak,2022,G1,2,8,255,NA,BO_069,BO_201,2,0,2,0,NA,0,0,6.19,20.292,260.426,20.758,3/17/22,4/1/22,15
Blue Oak,2022,G1,2,8,256,NA,BO_096,BO_178,3,0,2,0,NA,0,0,5.91,NA,NA,NA,3/25/22,4/1/22,7
Blue Oak,2022,G1,2,8,257,NA,BO_199,BO_015,3,2,3,2,5.38,1,3,NA,22.61,289.728,88.455,4/1/22,5/12/22,41
Blue Oak,2022,G1,2,8,258,NA,BO_143,BO_004,2,3,6,2,3.22,0.666666667,4,51.83,22.036,325.356,NA,3/25/22,5/5/22,41
Blue Oak,2022,G1,2,8,259,NA,BO_005,BO_176,1,2,13,0,NA,0,0,62,21.641,276.285,NA,3/25/22,5/20/22,56
Blue Oak,2022,G1,2,8,260,NA,BO_022,BO_009,7,4,35,2,5.705,0.5,17.5,136.95,30.47,545.931,NA,3/25/22,5/20/22,56
Blue Oak,2022,G1,2,8,261,NA,BO_163,BO_144,5,0,2,0,NA,0,0,31.15,23.544,284.849,NA,3/25/22,5/12/22,48
Blue Oak,2022,G1,2,8,262,NA,BO_088,BO_169,1,3,28,8,2.700333333,2.666666667,74.66666667,NA,24.308,343.471,87.173,3/25/22,5/20/22,56
Blue Oak,2022,G1,2,8,263,NA,BO_151,BO_167,3,1,3,1,2.1,1,3,NA,NA,NA,NA,4/8/22,5/5/22,27
Blue Oak,2022,G1,2,8,264,NA,BO_039,BO_102,3,3,7,8,1.93875,2.666666667,18.66666667,NA,NA,NA,NA,4/1/22,5/20/22,49
Blue Oak,2022,G1,3,10,294,NA,BO_074,BO_027,6,5,5,16,2.233125,3.2,16,NA,21.77,315.703,67.962,4/1/22,4/21/22,20
Blue Oak,2022,G1,3,10,295,NA,BO_069,BO_043,4,4,11,7,0.719166667,1.75,19.25,53.14,24.699,381.289,24.737,3/25/22,5/26/22,62
Blue Oak,2022,G1,3,10,296,NA,BO_038,BO_149,5,1,2,1,5.75,1,2,NA,27.281,460.875,48.064,4/1/22,5/20/22,49
Blue Oak,2022,G1,3,10,297,NA,BO_199,BO_018,4,6,6,6,1.968,1,6,NA,20.039,248.65,62.527,4/1/22,4/28/22,27
Blue Oak,2022,G1,3,10,298,NA,BO_101,BO_080,1,2,2,6,4.71,3,6,13.97,22.379,278.379,NA,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,10,299,NA,BO_194,BO_098,1,1,1,0,NA,0,0,NA,19.073,202.803,38.796,3/25/22,5/26/22,62
Blue Oak,2022,G1,3,10,300,NA,BO_088,BO_169,5,1,2,0,NA,0,0,31.94,23.421,345.81,34.256,4/1/22,5/20/22,49
Blue Oak,2022,G1,3,10,301,NA,BO_162,BO_089,2,0,0,0,NA,0,0,NA,23.024,355.419,60.297,3/25/22,4/28/22,34
Blue Oak,2022,G1,3,10,302,NA,BO_185,BO_085,2,1,1,0,NA,0,0,NA,27.942,451.94,24.138,4/8/22,4/13/22,5
Blue Oak,2022,G1,3,10,303,NA,BO_170,BO_045,6,4,4,4,4.7275,1,4,112.4,28.386,381.538,63.76,4/1/22,5/12/22,41
Blue Oak,2022,G1,3,10,304,NA,BO_201,BO_189,4,2,2,0,NA,0,0,157.48,21.23,267.413,NA,3/25/22,5/5/22,41
Blue Oak,2022,G1,3,10,305,NA,BO_189,BO_126,2,1,1,3,0.41,3,3,21.28,NA,NA,39.343,4/1/22,4/21/22,20
Blue Oak,2022,G1,3,10,306,NA,BO_143,BO_195,4,1,1,0,NA,0,0,43.78,NA,NA,16.791,4/1/22,5/26/22,55
Blue Oak,2022,G1,3,10,307,NA,BO_188,BO_052,2,2,2,1,4.89,0.5,1,11.66,24.343,385.175,52.625,4/1/22,4/28/22,27
Blue Oak,2022,G1,3,10,308,NA,BO_173,BO_054,1,1,2,0,NA,0,0,28.53,25.102,386.214,34.926,4/1/22,5/26/22,55
Blue Oak,2022,G1,3,10,309,NA,BO_109,BO_028,1,1,1,0,NA,0,0,NA,NA,NA,19.417,4/8/22,4/21/22,13
Blue Oak,2022,G1,3,10,310,NA,BO_069,BO_201,2,2,4,0,NA,0,0,NA,18.307,181.856,55.568,4/1/22,5/26/22,55
Blue Oak,2022,G1,3,10,311,NA,BO_040,BO_171,3,0,2,0,NA,0,0,14.36,19.786,247.575,21.016,4/1/22,4/21/22,20
Blue Oak,2022,G1,3,10,312,NA,BO_173,BO_091,6,0,0,0,NA,0,0,NA,20.397,239.677,39.177,3/25/22,4/8/22,14
Blue Oak,2022,G1,3,10,313,NA,BO_128,BO_044,6,1,1,1,4.53,1,1,9.2,18.008,205.72,12.482,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,10,314,NA,BO_177,BO_121,8,0,0,0,NA,0,0,NA,NA,NA,14.518,3/17/22,4/8/22,22
Blue Oak,2022,G1,3,10,315,NA,BO_065,BO_078,6,1,1,0,NA,0,0,NA,25.881,396.359,NA,4/1/22,5/12/22,41
Blue Oak,2022,G1,3,10,316,NA,BO_096,BO_178,3,1,1,1,5.58,1,1,10.49,19.749,261.406,NA,4/1/22,4/8/22,7
Blue Oak,2022,G1,3,10,317,NA,BO_187,BO_031,5,1,1,3,1.896666667,3,3,5.31,NA,NA,15.481,4/1/22,4/28/22,27
Blue Oak,2022,G1,3,10,318,NA,BO_070,BO_184,5,2,2,4,2.4025,2,4,4.04,21.636,276.639,20.188,4/1/22,4/8/22,7
Blue Oak,2022,G1,3,10,319,NA,BO_153,BO_157,5,3,3,6,2.241666667,2,6,4.62,15.457,132.847,NA,3/25/22,4/13/22,19
Blue Oak,2022,G1,3,10,320,NA,BO_170,BO_055,4,2,10,1,3.68,0.5,5,NA,20.353,237.153,12.52,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,10,321,NA,BO_189,BO_142,1,1,1,2,2.835,2,2,25.7,21.115,239.57,NA,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,10,322,NA,BO_183,BO_063,8,0,0,0,NA,0,0,NA,17.072,199.991,NA,3/25/22,5/26/22,62
Blue Oak,2022,G1,3,10,323,NA,BO_183,BO_198,8,2,2,0,NA,0,0,28.19,23.507,315.521,38.054,3/25/22,4/13/22,19
Blue Oak,2022,G1,3,10,324,NA,BO_088,BO_140,4,1,1,0,NA,0,0,NA,NA,NA,NA,3/25/22,4/8/22,14
Blue Oak,2022,G1,3,10,325,NA,BO_192,BO_127,7,0,0,0,NA,0,0,NA,NA,NA,7.665,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,10,326,NA,BO_130,BO_161,6,0,0,0,NA,0,0,NA,28.766,527.496,42.145,3/25/22,5/26/22,62
Blue Oak,2022,G1,3,10,328,NA,BO_069,BO_145,2,1,4,0,NA,0,0,42.66,17.747,187.199,13.839,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,10,329,NA,BO_151,BO_056,7,0,0,0,NA,0,0,58.38,19.363,248.054,28.97,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,11,334,NA,BO_162,BO_108,3,0,0,0,NA,0,0,NA,NA,NA,35.65,3/25/22,5/12/22,48
Blue Oak,2022,G1,3,11,335,NA,BO_201,BO_130,5,4,5,0,NA,0,0,NA,NA,NA,51.006,3/25/22,4/8/22,14
Blue Oak,2022,G1,3,11,336,NA,BO_128,BO_060,7,0,0,0,NA,0,0,NA,24.204,352.55,92.364,3/25/22,5/5/22,41
Blue Oak,2022,G1,3,11,337,NA,BO_119,BO_013,6,4,7,5,5.57375,1.25,8.75,62.57,21.342,258.458,31.356,3/25/22,5/26/22,62
Blue Oak,2022,G1,3,11,338,NA,BO_039,BO_200,6,3,13,3,1.836666667,1,13,361.97,19.948,281.66,77.954,3/25/22,5/5/22,41
Blue Oak,2022,G1,3,11,339,NA,BO_143,BO_152,3,2,5,6,4.221666667,3,15,NA,23.432,332.465,52.02,3/25/22,4/28/22,34
Blue Oak,2022,G1,3,11,340,NA,BO_096,BO_134,1,2,28,10,3.467619048,5,140,84.36,29.086,510.306,32.152,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,11,341,NA,BO_040,BO_067,7,1,1,1,2.36,1,1,NA,NA,NA,47.664,3/25/22,5/26/22,62
Blue Oak,2022,G1,3,11,342,NA,BO_065,BO_115,1,5,6,18,2.372777778,3.6,21.6,NA,22.747,345.645,36.583,4/1/22,5/12/22,41
Blue Oak,2022,G1,3,11,343,NA,BO_096,BO_012,5,2,2,1,3.33,0.5,1,60.85,NA,NA,30.947,4/8/22,5/5/22,27
Blue Oak,2022,G1,3,11,344,NA,BO_177,BO_147,4,0,0,0,NA,0,0,NA,21.792,279.636,21.494,4/1/22,5/12/22,41
Blue Oak,2022,G1,3,11,345,NA,BO_199,BO_015,6,2,2,7,4.835714286,3.5,7,16.05,21.89,319.31,12.431,3/25/22,4/13/22,19
Blue Oak,2022,G1,3,11,345,NA,BO_199,BO_015,6,2,2,7,4.835714286,3.5,7,16.05,21.89,319.31,12.431,3/25/22,4/13/22,19
Blue Oak,2022,G1,3,11,346,NA,BO_038,BO_137,6,1,2,6,3.741666667,6,12,NA,21.723,266.818,32.523,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,11,347,NA,BO_033,BO_099,4,2,4,1,3.15,0.5,2,11.67,22.304,295.159,NA,3/25/22,4/8/22,14
Blue Oak,2022,G1,3,11,347,NA,BO_033,BO_099,4,2,4,1,3.15,0.5,2,11.67,22.304,295.159,NA,3/25/22,4/8/22,14
Blue Oak,2022,G1,3,11,348,NA,BO_005,BO_176,6,6,6,10,3.170625,1.666666667,10,NA,27.25,445.384,33.061,4/8/22,5/26/22,48
Blue Oak,2022,G1,3,11,349,NA,BO_187,BO_150,2,0,0,0,NA,0,0,23.52,24.211,371.313,32.244,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,11,350,NA,BO_106,BO_104,4,3,5,1,1.08,0.333333333,1.666666667,53.44,34.226,643.49,90.066,4/1/22,5/20/22,49
Blue Oak,2022,G1,3,11,351,NA,BO_149,BO_032,1,2,2,2,2.38,1,2,81.29,21.207,263.376,114.325,3/25/22,5/26/22,62
Blue Oak,2022,G1,3,11,352,NA,BO_128,BO_105,4,0,0,0,NA,0,0,NA,22.272,301.788,NA,4/8/22,5/26/22,48
Blue Oak,2022,G1,3,11,354,NA,BO_074,BO_118,6,0,1,0,NA,0,0,23.03,NA,NA,NA,4/8/22,5/26/22,48
Blue Oak,2022,G1,3,11,356,NA,BO_005,BO_122,2,0,0,0,NA,0,0,NA,NA,NA,NA,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,11,357,NA,BO_185,BO_071,4,2,2,5,3.16,2.5,5,4.8,18.368,204.704,NA,4/8/22,4/8/22,0
Blue Oak,2022,G1,3,11,357,NA,BO_185,BO_071,4,2,2,5,3.16,2.5,5,4.8,18.368,204.704,NA,4/8/22,4/8/22,0
Blue Oak,2022,G1,3,11,358,NA,BO_070,BO_046,5,0,0,0,NA,0,0,NA,20.911,283.541,NA,4/8/22,5/12/22,34
Blue Oak,2022,G1,3,11,359,NA,BO_153,BO_022,5,1,1,0,NA,0,0,13.71,25.365,388.554,22.786,3/25/22,4/8/22,14
Blue Oak,2022,G1,3,11,360,NA,BO_168,BO_175,5,1,6,0,NA,0,0,27.98,22.972,357.825,27.412,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,11,361,NA,BO_199,BO_069,6,3,3,5,2.348,1.666666667,5,NA,18.645,169.538,NA,4/1/22,5/5/22,34
Blue Oak,2022,G1,3,11,362,NA,BO_029,BO_061,1,3,3,0,NA,0,0,28.61,23.203,289.956,89.028,4/1/22,4/13/22,12
Blue Oak,2022,G1,3,11,362,NA,BO_029,BO_061,1,3,3,0,NA,0,0,28.61,23.203,289.956,89.028,4/1/22,4/13/22,12
Blue Oak,2022,G1,3,11,363,NA,BO_001,BO_025,8,0,0,0,NA,0,0,NA,28.891,522.788,10.856,4/1/22,4/13/22,12
Blue Oak,2022,G1,3,11,364,NA,BO_038,BO_082,1,1,2,0,NA,0,0,13.39,22.028,288.171,NA,4/8/22,5/12/22,34
Blue Oak,2022,G1,3,11,364,NA,BO_038,BO_082,1,1,2,0,NA,0,0,13.39,22.028,288.171,NA,4/8/22,5/12/22,34
Blue Oak,2022,G1,3,11,365,NA,BO_168,BO_180,1,1,1,5,2.908,5,5,48.19,27.111,459.259,27.326,4/1/22,4/28/22,27
Blue Oak,2022,G1,3,11,366,NA,BO_119,BO_051,2,0,0,0,NA,0,0,50.58,NA,NA,86.207,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,11,366,NA,BO_119,BO_051,2,0,0,0,NA,0,0,50.58,NA,NA,86.207,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,11,367,NA,BO_173,BO_079,3,5,5,0,NA,0,0,NA,25.354,424.025,NA,3/25/22,5/26/22,62
Blue Oak,2022,G1,3,11,368,NA,BO_101,BO_182,2,0,0,0,NA,0,0,7.92,NA,NA,57.047,4/8/22,5/5/22,27
Blue Oak,2022,G1,3,11,369,NA,BO_198,BO_159,7,1,13,0,NA,0,0,NA,19.118,238.881,NA,4/8/22,5/12/22,34
Blue Oak,2022,G1,3,11,370,NA,BO_073,BO_117,8,0,5,0,NA,0,0,65.36,21.954,236.954,32.81,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,11,371,NA,BO_088,BO_050,2,0,0,0,NA,0,0,NA,20.702,234.392,112.522,4/13/22,5/12/22,29
Blue Oak,2022,G1,3,11,372,NA,BO_194,BO_037,2,0,0,0,NA,0,0,NA,19.61,233.901,30.749,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,11,373,NA,BO_070,BO_066,4,0,0,0,NA,0,0,NA,20.387,267.026,53.276,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,12,374,NA,BO_013,BO_114,8,0,4,0,NA,0,0,NA,24.058,NA,50.381,4/1/22,5/20/22,49
Blue Oak,2022,G1,3,12,375,NA,BO_188,BO_008,1,1,1,0,NA,0,0,13.71,NA,NA,29.456,4/1/22,4/8/22,7
Blue Oak,2022,G1,3,12,376,NA,BO_153,BO_177,8,0,0,0,NA,0,0,NA,21.275,225.106,NA,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,12,377,NA,BO_001,BO_048,4,2,2,1,6.2,0.5,1,NA,NA,NA,83.235,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,12,378,NA,BO_106,BO_191,4,3,4,15,3.5075,5,20,NA,23.683,328.996,18.826,4/8/22,5/12/22,34
Blue Oak,2022,G1,3,12,380,NA,BO_013,BO_141,1,0,0,0,NA,0,0,NA,21.213,275.286,12.364,4/8/22,4/8/22,0
Blue Oak,2022,G1,3,12,381,NA,BO_192,BO_166,1,4,4,1,3.58,0.25,1,NA,25.761,425.789,21.932,4/1/22,5/26/22,55
Blue Oak,2022,G1,3,12,382,NA,BO_073,BO_186,2,1,11,2,5.14,2,22,137.02,18.948,219.557,NA,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,12,383,NA,BO_022,BO_020,6,1,3,2,5.32,2,6,NA,21.52,282.212,27.531,4/1/22,5/20/22,49
Blue Oak,2022,G1,3,12,384,NA,BO_109,BO_001,8,1,8,0,NA,0,0,NA,31.062,584.185,93.751,4/8/22,5/26/22,48
Blue Oak,2022,G1,3,12,385,NA,BO_185,BO_153,7,4,4,4,2.335,1,4,NA,NA,NA,31.903,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,12,386,NA,BO_170,BO_111,2,2,2,0,NA,0,0,NA,16.365,171.841,NA,4/8/22,5/26/22,48
Blue Oak,2022,G1,3,12,387,NA,BO_022,BO_009,3,0,0,0,NA,0,0,164.73,21.485,299.229,NA,4/28/22,5/20/22,22
Blue Oak,2022,G1,3,12,387,NA,BO_022,BO_009,3,0,0,0,NA,0,0,164.73,21.485,299.229,NA,4/28/22,5/20/22,22
Blue Oak,2022,G1,3,12,388,NA,BO_189,BO_086,8,0,0,0,NA,0,0,NA,18.064,190.024,43.385,4/8/22,4/13/22,5
Blue Oak,2022,G1,3,12,389,NA,BO_032,BO_096,1,0,0,0,NA,0,0,NA,NA,NA,89.365,4/8/22,5/5/22,27
Blue Oak,2022,G1,3,12,390,NA,BO_001,BO_151,2,3,3,0,NA,0,0,96.28,20.15,263.261,32.945,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,12,391,NA,BO_151,BO_167,6,0,0,0,NA,0,0,NA,23.807,292.253,32.909,4/8/22,4/28/22,20
Blue Oak,2022,G1,3,12,392,NA,BO_032,BO_132,4,4,4,20,2.2365,5,20,NA,29.182,494.838,47.037,4/21/22,5/12/22,21
Blue Oak,2022,G1,3,12,393,NA,BO_065,BO_014,4,1,1,0,NA,0,0,NA,17.81,184.022,101.513,5/20/22,5/26/22,6
Blue Oak,2022,G1,3,12,394,NA,BO_163,BO_144,2,2,2,4,1.9975,2,4,NA,23.333,332.421,72.767,4/13/22,5/20/22,37
Blue Oak,2022,G1,3,12,395,NA,BO_029,BO_190,1,2,2,7,2.935714286,3.5,7,NA,20.979,222.372,17.669,4/1/22,5/20/22,49
Blue Oak,2022,G1,3,12,396,NA,BO_040,BO_029,2,1,6,1,4.44,1,6,NA,NA,NA,57.954,4/13/22,5/26/22,43
Blue Oak,2022,G1,3,9,265,NA,BO_013,BO_053,7,0,0,0,NA,0,0,77.85,25.543,315.127,67.365,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,9,265,NA,BO_013,BO_053,7,0,0,0,NA,0,0,77.85,25.543,315.127,67.365,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,9,266,NA,BO_183,BO_116,3,0,1,0,NA,0,0,NA,15.847,150.285,5.156,NA,NA,NA
Blue Oak,2022,G1,3,9,267,NA,BO_149,BO_106,6,1,3,2,4.785,2,6,18.61,22.04,282.385,25.021,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,9,268,NA,BO_032,BO_088,5,1,1,0,NA,0,0,NA,NA,NA,17.068,3/25/22,3/25/22,0
Blue Oak,2022,G1,3,9,269,NA,BO_194,BO_125,8,4,6,3,1.7475,0.75,4.5,15.62,19.701,244.039,19.262,3/25/22,5/26/22,62
Blue Oak,2022,G1,3,9,270,NA,BO_022,BO_146,5,2,5,1,7.06,0.5,2.5,14.71,17.422,181.52,15.838,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,9,271,NA,BO_073,BO_070,4,2,4,3,3.283333333,1.5,6,15.81,NA,NA,31.478,4/21/22,5/5/22,14
Blue Oak,2022,G1,3,9,272,NA,BO_058,BO_123,7,3,6,10,4.433,3.333333333,20,22.42,23.754,347.857,32.209,3/25/22,4/13/22,19
Blue Oak,2022,G1,3,9,273,NA,BO_058,BO_094,6,2,2,2,2.41,1,2,NA,15.76,145.865,13.012,3/25/22,5/5/22,41
Blue Oak,2022,G1,3,9,274,NA,BO_163,BO_072,3,3,4,1,1.98,0.333333333,1.333333333,8.53,25.131,370.302,13.358,4/1/22,4/21/22,20
Blue Oak,2022,G1,3,9,275,NA,BO_039,BO_102,1,1,4,0,NA,0,0,16.3,NA,NA,NA,4/1/22,4/8/22,7
Blue Oak,2022,G1,3,9,276,NA,BO_033,BO_143,3,0,0,0,NA,0,0,NA,26.19,379.125,25.719,3/25/22,4/1/22,7
Blue Oak,2022,G1,3,9,277,NA,BO_130,BO_174,3,0,2,0,NA,0,0,NA,19.424,240.766,50.119,3/25/22,4/13/22,19
Blue Oak,2022,G1,3,9,278,NA,BO_109,BO_095,6,5,6,7,6.174285714,1.4,8.4,NA,22.234,271.475,NA,3/17/22,4/8/22,22
Blue Oak,2022,G1,3,9,279,NA,BO_201,BO_199,7,0,3,0,NA,0,0,32.99,21.792,288.925,NA,3/17/22,5/5/22,49
Blue Oak,2022,G1,3,9,280,NA,BO_163,BO_034,7,3,9,2,2.475,0.666666667,6,NA,29.283,525.898,40.855,3/17/22,5/26/22,70
Blue Oak,2022,G1,3,9,281,NA,BO_188,BO_154,2,5,12,7,3.354,1.4,16.8,15.79,27.073,368.758,23.354,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,9,282,NA,BO_151,BO_148,8,0,1,0,NA,0,0,NA,21.016,238.877,34.7,3/17/22,3/25/22,8
Blue Oak,2022,G1,3,9,283,NA,BO_101,BO_024,3,3,4,2,2.43,0.666666667,2.666666667,16.86,NA,NA,26.283,3/25/22,4/28/22,34
Blue Oak,2022,G1,3,9,284,NA,BO_029,BO_090,2,0,1,0,NA,0,0,8.97,NA,NA,NA,3/25/22,4/1/22,7
Blue Oak,2022,G1,3,9,285,NA,BO_143,BO_004,3,2,2,2,NA,1,2,NA,NA,NA,NA,3/25/22,5/20/22,56
Blue Oak,2022,G1,3,9,286,NA,BO_168,BO_155,6,2,6,0,NA,0,0,29.27,19.188,208.346,26.999,4/8/22,5/20/22,42
Blue Oak,2022,G1,3,9,287,NA,BO_187,BO_135,7,0,0,0,NA,0,0,NA,26.231,366.946,75.901,3/17/22,4/21/22,35
Blue Oak,2022,G1,3,9,288,NA,BO_106,BO_131,8,2,3,3,5.9875,1.5,4.5,18.36,22.252,260.087,20.212,4/1/22,4/8/22,7
Blue Oak,2022,G1,3,9,289,NA,BO_033,BO_124,2,2,4,4,6.9125,2,8,NA,19.792,211.113,NA,4/1/22,4/8/22,7
Blue Oak,2022,G1,3,9,290,NA,BO_192,BO_021,2,0,6,0,NA,0,0,NA,20.626,291.353,NA,4/8/22,5/12/22,34
